time,value
1483866000,1.971149397e+05
1483869600,1.963756872e+05
1483873200,1.994626142e+05
1483876800,2.006142272e+05
1483880400,2.046998756e+05
1483884000,2.084020192e+05
1483887600,2.098291175e+05
1483891200,2.096275744e+05
1483894800,2.105783200e+05
1483898400,2.095759042e+05
1483902000,2.096350558e+05
1483905600,2.085127944e+05
1483909200,2.085840744e+05
1483912800,2.107774322e+05
1483916400,2.089723819e+05
1483920000,2.092619725e+05
1483923600,2.070373789e+05
1483927200,2.043005817e+05
1483930800,2.027078103e+05
1483934400,2.029617436e+05
1483938000,2.019769694e+05
1483941600,1.999765986e+05
1483945200,2.025396075e+05
1483948800,2.001681747e+05
1483952400,1.998069047e+05
1483956000,2.001818972e+05
1483959600,2.021972400e+05
1483963200,2.062982992e+05
1483966800,2.112328239e+05
1483970400,2.141565097e+05
1483974000,2.157534236e+05
1483977600,2.163576019e+05
1483981200,2.151649467e+05
1483984800,2.156015419e+05
1483988400,2.135535942e+05
1483992000,2.138340856e+05
1483995600,2.143209075e+05
1483999200,2.123829892e+05
1484002800,2.116570100e+05
1484006400,2.112123550e+05
1484010000,2.082721794e+05
1484013600,2.073448619e+05
1484017200,2.063460969e+05
1484020800,2.038911431e+05
1484024400,2.036215786e+05
1484028000,2.029910967e+05
1484031600,2.008953911e+05
1484035200,1.999703392e+05
1484038800,2.012376944e+05
1484042400,2.015093150e+05
1484046000,2.049329581e+05
1484049600,2.063015936e+05
1484053200,2.120282392e+05
1484056800,2.142396419e+05
1484060400,2.163572625e+05
1484064000,2.158408144e+05
1484067600,2.163504536e+05
1484071200,2.150296544e+05
1484074800,2.148568028e+05
1484078400,2.141110436e+05
1484082000,2.132752203e+05
1484085600,2.137227936e+05
1484089200,2.142248725e+05
1484092800,2.108778303e+05
1484096400,2.097873694e+05
1484100000,2.077050975e+05
1484103600,2.069002619e+05
1484107200,2.046818031e+05
1484110800,2.039958469e+05
1484114400,2.043575772e+05
1484118000,2.039126164e+05
1484121600,2.029715939e+05
1484125200,2.022667108e+05
1484128800,2.045438433e+05
1484132400,2.079856594e+05
1484136000,2.106863042e+05
1484139600,2.149320547e+05
1484143200,2.170074164e+05
1484146800,2.176388822e+05
1484150400,2.167746717e+05
1484154000,2.152038636e+05
1484157600,2.143579756e+05
1484161200,2.145721931e+05
1484164800,2.144334036e+05
1484168400,2.138376431e+05
1484172000,2.131991986e+05
1484175600,2.129650074e+05
1484179200,2.104256418e+05
1484182800,2.108248608e+05
1484186400,2.078854736e+05
1484190000,2.068803706e+05
1484193600,2.049761667e+05
1484197200,2.067532836e+05
1484200800,2.060822147e+05
1484204400,2.045763106e+05
1484208000,2.007263064e+05
1484211600,2.012613597e+05
1484215200,2.009186661e+05
1484218800,2.031257772e+05
1484222400,2.066279983e+05
1484226000,2.091408092e+05
1484229600,2.143711644e+05
1484233200,2.161579381e+05
1484236800,2.176450492e+05
1484240400,2.183779436e+05
1484244000,2.162368514e+05
1484247600,2.154748750e+05
1484251200,2.139481047e+05
1484254800,2.139287950e+05
1484258400,2.126092983e+05
1484262000,2.114655122e+05
1484265600,2.101444047e+05
1484269200,2.082439911e+05
1484272800,2.023040681e+05
1484276400,1.946004461e+05
1484280000,2.028749922e+05
1484283600,1.920226322e+05
1484287200,1.882266897e+05
1484290800,1.971518878e+05
1484294400,2.029080433e+05
1484298000,2.034111553e+05
1484301600,2.038417164e+05
1484305200,2.053886525e+05
1484308800,2.106366303e+05
1484312400,2.131262981e+05
1484316000,2.151644311e+05
1484319600,2.171345453e+05
1484323200,2.168193169e+05
1484326800,2.149153239e+05
1484330400,2.126773117e+05
1484334000,2.139151039e+05
1484337600,2.130147850e+05
1484341200,2.119388328e+05
1484344800,2.125216622e+05
1484348400,2.115780767e+05
