time,value
1483938000,5.223301944e+03
1483941600,1.126363333e+03
1483945200,8.521322222e+02
1483948800,1.087151111e+03
1483952400,1.207456389e+03
1483956000,1.192698056e+03
1483959600,1.189431806e+03
1483963200,1.336211667e+03
1483966800,1.611300556e+03
1483970400,1.580442222e+03
1483974000,1.609411667e+03
1483977600,1.817082500e+03
1483981200,2.158875000e+03
1483984800,2.772025278e+03
1483988400,3.490398056e+03
1483992000,3.506288611e+03
1483995600,2.965340278e+03
1483999200,3.070259722e+03
1484002800,1.933470000e+03
1484006400,1.256938333e+03
1484010000,3.080802778e+03
1484013600,2.902817222e+03
1484017200,7.678080556e+02
1484020800,5.060360556e+03
1484024400,5.040460278e+03
1484028000,1.109964167e+03
1484031600,8.660863889e+02
1484035200,1.078047778e+03
1484038800,1.172212500e+03
1484042400,1.103311944e+03
1484046000,1.144640000e+03
1484049600,1.255657222e+03
1484053200,1.427078333e+03
1484056800,1.429898889e+03
1484060400,1.511556111e+03
1484064000,1.767808333e+03
1484067600,1.988185833e+03
1484071200,2.672828611e+03
1484074800,3.152350556e+03
1484078400,2.795475556e+03
1484082000,3.046353056e+03
1484085600,3.081229722e+03
1484089200,1.904457222e+03
1484092800,1.272333889e+03
1484096400,3.413296667e+03
1484100000,3.366205556e+03
1484103600,7.809708333e+02
1484107200,4.558950278e+03
1484110800,5.410127500e+03
1484114400,1.134698611e+03
1484118000,8.739236111e+02
1484121600,1.074081111e+03
1484125200,1.181204444e+03
1484128800,1.133666667e+03
1484132400,1.144166944e+03
1484136000,1.259744444e+03
1484139600,1.445955000e+03
1484143200,1.468761944e+03
1484146800,1.605146389e+03
1484150400,1.782784444e+03
1484154000,2.025760694e+03
1484157600,2.690103111e+03
1484161200,2.965129278e+03
1484164800,2.811443333e+03
1484168400,2.699755278e+03
1484172000,3.105490833e+03
1484175600,1.978228611e+03
1484179200,1.282024167e+03
1484182800,3.247875278e+03
1484186400,3.021818611e+03
1484190000,7.624172222e+02
1484193600,5.031198611e+03
1484197200,4.931468333e+03
1484200800,1.071906944e+03
1484204400,8.824077778e+02
1484208000,1.093548889e+03
1484211600,1.228570833e+03
1484215200,1.177265833e+03
1484218800,1.207517778e+03
1484222400,1.354934167e+03
1484226000,1.607368056e+03
1484229600,1.571059722e+03
1484233200,1.665676944e+03
1484236800,1.846319722e+03
1484240400,2.194828333e+03
1484244000,2.704216806e+03
1484247600,2.998135417e+03
1484251200,3.083997778e+03
1484254800,2.951233333e+03
1484258400,2.961211111e+03
1484262000,1.864733889e+03
1484265600,1.322458611e+03
1484269200,2.944520278e+03
1484272800,2.817359167e+03
1484276400,8.298288889e+02
1484280000,4.480906667e+03
1484283600,4.974823611e+03
1484287200,1.143343056e+03
1484290800,8.921844444e+02
1484294400,1.126348889e+03
1484298000,1.259543611e+03
1484301600,1.261367778e+03
1484305200,1.262636944e+03
1484308800,1.361081944e+03
1484312400,1.611950833e+03
1484316000,1.629682778e+03
1484319600,1.660229722e+03
1484323200,1.881833056e+03
1484326800,2.116994167e+03
1484330400,2.634217778e+03
1484334000,3.127065278e+03
1484337600,3.127643889e+03
1484341200,2.950409167e+03
1484344800,3.099629444e+03
